ID	Status	DateTime	Longitude	Latitude	Distmax	Difftime	Distadj
HAR01	fail	2018-12-02 13:59:14	77.52356	-37.8545	0	1.66666666666667	0
HAR01	fail	2018-12-02 13:59:15	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:02:00	77.52395	-37.854483	0.0343323096435309	2.75	0.0343323096435309
HAR01	fail	2018-12-02 14:02:29	77.52356	-37.8545	0	0.483333333333333	0.0343323096435309
HAR01	fail	2018-12-02 14:02:30	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:02:37	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 14:02:38	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:02:39	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:04:00	77.523867	-37.854667	0.032769025366399	1.35	0.032769025366399
HAR01	fail	2018-12-02 14:04:10	77.52356	-37.8545	0	0.166666666666667	0.032769025366399
HAR01	fail	2018-12-02 14:04:11	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:04:18	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 14:04:19	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:04:20	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:07:56	77.52356	-37.8545	0	3.6	0
HAR01	fail	2018-12-02 14:07:57	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 14:09:35	77.52356	-37.8545	0	1.63333333333333	0
